    time   dayofyr        tmax        tmin         ppt     N2Oflux      NOflux     CH4oxid         NIT     CO2resp
 2021.2500  110     3.50    -0.50     0.20       4.3820       3.6002       3.6440      70.6495    5368.9224
 2021.2500  111     8.50    -0.83     0.00       3.7038       3.0441       3.8261      67.7372    5196.5463
 2021.2500  112     8.06    -2.78     0.00       6.9591       5.7335       4.0587      75.6632   21260.8862
 2021.2500  113    14.78    -0.67     0.00       6.6547       5.5502       4.4815      94.5246   29135.4465
 2021.2500  114    16.06     4.00     0.00       6.5939       5.6405       4.8780     116.5206   29645.8483
 2021.2500  115    16.89     4.39     0.00       6.4184       5.7328       5.2594     129.8869   28900.0821
 2021.2500  116    24.67     7.00     0.00       6.0064       5.8700       5.8422     144.7241   26695.7569
 2021.2500  117    31.50    15.17     0.00       4.2072       4.6682       6.4780     130.3884   19847.7769
 2021.2500  118    28.83    11.06     0.00       2.2438       2.7989       6.8432      87.0088   12441.8688
 2021.2500  119    18.17     8.72     0.00       1.5335       2.0356       6.8989      57.6338    8705.9772
 2021.2500  120    25.00     7.11     0.00       1.8588       2.5297       7.0935      70.0881    9894.1118
 2021.3334  121    29.11     9.67     0.00       2.2873       3.0867       7.2237      93.2940   10827.3125
 2021.3334  122    30.22    15.56     0.00       2.2865       3.0463       7.3348     108.8383   12052.7339
 2021.3334  123    28.39    14.78     0.43       1.9945       2.9465       7.2226     113.1114   12439.0244
 2021.3334  124    19.11     7.78     0.05       2.0388       2.4401       7.1550      98.4531   11806.9005
 2021.3334  125    17.17     1.50     0.00       1.9530       2.3847       7.1294      84.2466   10833.7414
 2021.3334  126    19.72     3.33     0.15       1.7636       2.6860       7.1752      78.1576   10066.3018
 2021.3334  127    18.83     4.72     0.00       1.7087       2.1373       7.2040      71.5784    9242.3385
 2021.3334  128    20.94     8.44     0.00       1.6590       2.1416       7.2671      67.4542    8491.0196
 2021.3334  129    16.94     5.83     3.05      14.1079      33.7713       4.3230     364.3340   67544.4269
 2021.3334  130    14.72     3.78     0.00       9.8292      20.4981       4.6630     349.5225   48084.2209
 2021.3334  131    17.56     5.72     0.00       6.9339      13.0912       5.0783     352.5545   36501.5626
 2021.3334  132    16.61     5.33     0.00       5.7178       9.1204       5.4155     328.4692   27493.5007
 2021.3334  133    18.11     4.22     0.00       5.3731       7.1945       5.7726     312.6283   25519.4783
 2021.3334  134    20.67     5.44     0.00       5.2485       5.9130       6.1482     305.6712   23956.6803
 2021.3334  135    21.67    12.00     0.51       5.4109       4.6553       5.8324     328.1743   24899.0083
 2021.3334  136    23.00    13.00     0.08       5.9167       4.8642       6.1726     331.0777   23943.7628
 2021.3334  137    15.89    13.00     0.71       6.5806       5.0500       5.2066     338.5858   25078.2394
 2021.3334  138    21.94    15.00     0.15       7.2560       5.5731       5.3994     374.0939   25002.6941
 2021.3334  139    22.06    16.50     0.43       9.7397       7.3990       5.0690     396.4663   25080.0133
 2021.3334  140    24.61    18.17     0.43      11.1392       8.4148       4.9151     427.4406   25159.9932
 2021.3334  141    22.06    18.11     0.46      11.8103       8.8636       4.6403     431.0083   24442.4343
 2021.3334  142    26.78    19.39     0.10      10.2409       7.6635       5.0203     463.4434   24333.2648
 2021.3334  143    25.61    17.83     0.30      10.4652       7.7676       4.9878     472.6897   23744.2589
 2021.3334  144    27.94    18.61     0.05       8.8423       6.5777       5.4863     486.3309   23109.6983
 2021.3334  145    27.72    19.17     0.00       8.5017       6.4078       5.9368     483.8401   22074.2607
 2021.3334  146    27.50    13.33     0.00       7.7764       6.0063       6.3346     445.8671   20244.4458
 2021.3334  147    29.50    15.89     1.78      12.8654       9.1772       4.5689     503.5366   21739.7952
 2021.3334  148    24.61     8.22     0.00       8.7337       6.2253       5.1059     454.8337   20119.4191
 2021.3334  149    11.22     6.61     0.00       6.7394       4.7978       5.1961     348.8426   17468.2498
 2021.3334  150    19.78     8.28     0.00       6.4232       4.6547       5.6497     350.4797   16528.6982
 2021.3334  151    17.72    10.56     0.00       5.8810       4.3286       5.9198     317.0095   15427.1758
 2021.4166  152    23.06    10.67     0.00       6.3639       4.8272       6.3242     355.5199   15119.9007
 2021.4166  153    25.11    11.28     0.00       5.4929       4.3077       6.6741     322.5047   13981.0395
 2021.4166  154    26.89    12.89     0.00       5.0413       4.0955       6.9795     286.6881   12557.2658
 2021.4166  155    29.78    15.22     0.00       4.5278       3.8145       7.2604     250.9684   10965.5857
 2021.4166  156    32.67    17.44     0.00       4.3850       3.7605       7.4334     239.1432   10290.9422
 2021.4166  157    32.67    18.72     0.00       4.1678       3.6426       7.5662     224.4221    9663.1074
 2021.4166  158    28.56    18.61     0.00       3.7058       3.3092       7.6198     195.5523    8769.3715
 2021.4166  159    31.83    18.78     0.00       3.1936       2.9405       7.7364     166.3796    7666.8251
 2021.4166  160    31.94    19.39     0.10       2.7073       2.5566       7.7922     138.3806    6636.5921
 2021.4166  161    33.28    20.72     0.00       2.1240       2.0916       7.8261     106.2179    5341.2032
 2021.4166  162    34.67    22.39     0.00       1.5755       1.6156       7.7828      76.6059    4077.2468
 2021.4166  163    29.17    16.50     1.37       6.3367      10.7949       7.3673     253.2261   14210.4852
 2021.4166  164    30.33    14.33     0.00       3.8240       4.8884       7.6510     176.3612    8139.5119
 2021.4166  165    33.22    16.06     0.00       2.8278       2.6389       7.8276     124.0425    5872.8957
 2021.4166  166    34.28    18.22     0.00       1.9623       1.6840       7.8717      79.6808    3929.2344
 2021.4166  167    33.33    19.83     0.08       1.3506       1.2259       7.8106      50.0683    2627.4228
 2021.4166  168    34.39    20.94     0.08       1.0847       1.0183       7.7535      39.6220    2224.9475
 2021.4166  169    37.89    22.44     0.00       0.9414       0.9040       7.7291      35.5508    2127.7815
 2021.4166  170    32.44    21.22     0.00       0.7998       0.7832       7.5841      30.5044    2014.8103
 2021.4166  171    32.72    20.50     0.38       1.1290       1.0179       7.8268      28.9000    1981.6153
 2021.4166  172    32.06    15.56     0.00       0.9659       0.8925       7.7229      25.2028    1839.4116
 2021.4166  173    24.17    12.83     0.00       0.7799       0.7345       7.5341      20.8686    1702.8560
 2021.4166  174    31.83    15.67     0.00       0.6769       0.6479       7.5320      19.2691    1684.0494
 2021.4166  175    31.61    19.89     2.34       8.5617       4.6445       6.4633     326.9660   17298.2574
 2021.4166  176    28.61    20.22     3.81      11.3626       6.0659       4.1924     399.1934   17035.0242
 2021.4166  177    29.83    19.72     1.19      12.9891       6.8511       4.1992     449.4043   16699.5823
 2021.4166  178    25.83    17.17     0.00      11.4430       5.9706       4.5942     445.0489   16070.4744
 2021.4166  179    28.06    18.83     0.00      10.3832       5.3568       5.0402     449.9754   15673.3704
 2021.4166  180    28.33    20.22     0.00       9.4423       4.8308       5.4330     450.9952   15291.4464
 2021.4166  181    27.33    18.78     0.00       8.5664       4.3686       5.7750     438.7347   14774.6205
 2021.5000  182    28.61    18.56     0.10       9.2600       4.7129       6.0462     526.4251   13865.7224
 2021.5000  183    28.78    17.00     0.00       8.0391       4.1523       6.3820     469.4875   13222.3761
 2021.5000  184    30.44    18.67     0.00       7.4219       3.8924       6.7127     425.4323   12515.2421
 2021.5000  185    30.44    20.22     0.00       6.8130       3.6335       6.9777     381.3991   11658.9117
 2021.5000  186    30.61    18.89     0.00       6.0782       3.3088       7.2012     331.5404   10576.9587
 2021.5000  187    31.06    19.06     0.00       5.3400       2.9709       7.3972     283.6488    9429.2057
 2021.5000  188    30.50    20.33     0.41       5.4397       2.7793       7.1742     279.3913    9450.3343
 2021.5000  189    25.00    14.50     0.03       5.0346       2.6293       7.2447     253.3253    9072.8456
 2021.5000  190    26.39    16.06     0.00       4.6169       2.4802       7.4007     228.0843    8475.3954
 2021.5000  191    31.78    18.11     2.82      11.3575       4.8959       4.5128     403.9918   13247.6664
 2021.5000  192    26.50    16.89     1.22      13.0229       5.5643       4.1528     409.2816   12990.0432
 2021.5000  193    25.61    14.06     0.00      10.3098       4.3838       4.6438     389.7990   12610.0755
 2021.5000  194    26.83    14.83     0.00       8.4130       3.5717       5.1486     379.0548   12322.2291
 2021.5000  195    29.44    16.67     0.00       7.2814       3.1136       5.6743     376.9848   12106.3173
 2021.5000  196    30.72    20.94     0.76       9.4522       3.9042       4.9381     416.0403   12521.9965
 2021.5000  197    26.50    19.06     0.20       8.5398       3.5107       5.0336     401.9755   12303.6456
 2021.5000  198    27.94    18.67     0.00       7.6022       3.1421       5.5458     391.3542   12037.7934
 2021.5000  199    27.94    17.94     0.08       7.2432       3.0187       5.9003     378.1321   11723.7425
 2021.5000  200    27.61    16.39     0.00       6.7772       2.8912       6.2909     355.1282   11200.6950
 2021.5000  201    28.83    17.11     0.00       6.4003       2.8132       6.6506     333.1454   10614.0542
 2021.5000  202    29.44    17.33     0.00       5.9144       2.6915       6.9494     305.6059    9820.2264
 2021.5000  203    29.56    18.50     0.00       5.3936       2.5456       7.1878     275.1267    9017.7816
 2021.5000  204    29.89    20.11     0.00       4.8595       2.3807       7.3828     244.2007    8178.2967
 2021.5000  205    32.67    21.56     0.00       4.3242       2.2030       7.5818     214.1635    7286.3340
 2021.5000  206    32.17    19.83     0.00       3.8041       2.0135       7.7020     185.2959    6541.0739
 2021.5000  207    29.78    18.39     0.05       3.3027       1.8107       7.7579     157.8540    5903.5063
 2021.5000  208    31.50    19.11     0.00       2.7399       1.5720       7.8582     128.9917    5107.3068
 2021.5000  209    33.50    20.06     0.00       2.1757       1.3123       7.9392     100.6096    4243.2263
 2021.5000  210    34.61    23.00     0.00       1.6810       1.0663       7.9786      75.9161    3435.0455
 2021.5000  211    34.78    22.44     0.05       1.2694       0.8432       7.9303      55.2360    2729.8850
 2021.5000  212    31.50    20.61     1.75      10.2346      15.6963       6.9215     381.0763   21535.2726
 2021.5834  213    26.28    16.83     0.18       9.5868      12.2111       7.0072     476.7057   16287.6773
 2021.5834  214    26.50    13.72     0.00       6.9910       7.7463       7.3284     377.7666   11389.3080
 2021.5834  215    26.00    13.61     0.00       5.2898       5.0474       7.5324     289.8553    7896.8620
 2021.5834  216    26.33    14.06     0.00       4.3413       3.5451       7.6733     227.5442    6780.6441
 2021.5834  217    26.89    15.94     0.03       3.6107       2.5030       7.7707     181.4238    5857.3020
 2021.5834  218    30.28    19.56     0.00       2.9143       1.7277       7.8821     141.1526    4839.4442
 2021.5834  219    30.94    19.83     0.00       2.2519       1.3101       7.9032     105.2000    3887.4876
 2021.5834  220    30.11    18.72     2.29       8.6272       3.4510       5.9978     363.5844   11539.1827
 2021.5834  221    29.28    19.17     0.00       7.1654       2.9210       6.5924     358.3167   11159.0648
 2021.5834  222    33.17    20.67     0.00       6.4199       2.7833       7.1974     330.2530   10119.5812
 2021.5834  223    32.22    23.67     0.00       5.5727       2.5827       7.5371     283.8094    8763.9153
 2021.5834  224    32.44    22.11     0.61       6.9436       2.9849       7.2016     337.6566    9870.1823
 2021.5834  225    31.00    19.17     0.00       5.3978       2.4871       7.5241     275.4866    8387.4118
 2021.5834  226    28.39    15.78     0.00       4.4245       2.1660       7.6810     218.2683    7087.5913
 2021.5834  227    28.67    14.83     0.00       3.5910       1.8597       7.7992     170.9078    5934.2706
 2021.5834  228    28.39    15.72     0.00       2.7660       1.5129       7.8641     125.7153    4705.6592
 2021.5834  229    29.56    17.11     0.00       2.0847       1.2071       7.8888      90.7850    3671.1586
 2021.5834  230    31.00    18.67     0.00       1.4956       0.9185       7.8722      62.4265    2748.0108
 2021.5834  231    30.39    19.39     0.00       1.0388       0.6743       7.7805      41.4422    2023.9829
 2021.5834  232    30.83    21.00     0.00       0.7106       0.4860       7.6411      27.0661    1478.1792
 2021.5834  233    31.28    17.44     0.00       0.5614       0.3970       7.4761      20.4686    1267.5777
 2021.5834  234    25.61    13.44     0.00       0.4858       0.3510       7.2795      16.5761    1195.1856
 2021.5834  235    29.67    14.11     0.00       0.4384       0.3204       7.2272      13.8963    1135.4766
 2021.5834  236    34.78    22.89     0.00       0.4136       0.3041       7.2742      12.3573    1102.1535
 2021.5834  237    35.17    21.17     2.54      10.0515      14.5555       6.4279     314.9645   21804.1062
 2021.5834  238    31.67    21.61     0.00       8.7327      10.7802       6.9566     376.0945   17064.7848
 2021.5834  239    33.83    23.44     0.00       7.5139       8.0118       7.4471     369.1731   12727.5610
 2021.5834  240    33.83    22.89     0.00       5.8134       5.4227       7.7515     302.4879    8722.0877
 2021.5834  241    32.44    19.17     1.09       8.4557       5.4894       6.7780     419.6645   11383.6288
 2021.5834  242    26.06    17.78     0.10       7.4821       4.0307       6.9414     386.6240   10880.2676
 2021.5834  243    30.44    17.56     4.75      11.0610       4.6624       4.1723     415.9214   11366.1408
 2021.6666  244    25.50    15.56     1.14      13.6841       5.4662       4.0780     491.2949   11495.9502
 2021.6666  245    26.56    15.94     0.00      11.4572       4.5808       4.4497     451.4058   11319.7279
 2021.6666  246    24.22    18.89     1.47      12.7122       5.0778       4.0087     432.2290   11233.4692
 2021.6666  247    24.50    18.67     0.00      11.4282       4.5667       4.2835     409.6256   11110.9042
 2021.6666  248    24.83    14.28     0.00       9.9961       4.0018       4.5965     381.9330   10881.8483
 2021.6666  249    28.33    15.06     0.00       8.8103       3.5445       4.9823     372.3075   10804.5697
 2021.6666  250    31.22    17.17     0.00       7.8582       3.1917       5.3861     373.4986   10813.9920
 2021.6666  251    28.94    13.00     0.00       6.9994       2.8828       5.6946     353.1506   10552.1560
 2021.6666  252    27.61    12.28     0.00       6.4284       2.6946       5.9751     331.4313   10233.5286
 2021.6666  253    27.06    12.67     0.00       6.0879       2.6050       6.2307     311.1874    9886.3912
 2021.6666  254    30.06    16.00     0.00       5.9412       2.6061       6.5231     303.3042    9629.8492
 2021.6666  255    32.00    17.78     0.00       5.7555       2.5972       6.7938     293.6701    9285.9495
 2021.6666  256    26.83    17.61     0.00       5.3391       2.4694       6.9300     268.4668    8759.2357
 2021.6666  257    30.72    17.72     0.00       4.9784       2.3718       7.1399     248.2112    8210.7735
 2021.6666  258    26.11    11.72     0.00       4.3219       2.1178       7.2085     208.7036    7400.1437
 2021.6666  259    27.72    11.94     0.00       3.8403       1.9376       7.3424     181.0991    6751.4473
 2021.6666  260    31.50    16.39     0.00       3.5825       1.8640       7.5232     168.0603    6360.6381
 2021.6666  261    26.50    13.89     0.00       3.2290       1.7267       7.5580     148.2978    5963.9812
 2021.6666  262    31.17    14.44     0.00       2.9673       1.6393       7.6814     135.2394    5629.9627
 2021.6666  263    31.56    17.72     0.05       2.7432       1.5614       7.7743     124.0451    5314.4437
 2021.6666  264    26.50    11.17     0.00       2.3007       1.3587       7.7358     100.1583    4701.8230
 2021.6666  265    22.83     6.50     0.00       1.8702       1.1452       7.6803      77.0564    4066.9897
 2021.6666  266    22.17     5.94     0.00       1.5251       0.9682       7.6502      59.3321    3502.2655
 2021.6666  267    26.94     6.50     0.00       1.2266       0.7976       7.6529      45.1618    2929.2125
 2021.6666  268    21.56     5.28     0.05       1.0171       0.6711       7.5742      34.8883    2542.9085
 2021.6666  269    25.83     5.67     0.00       0.7992       0.5396       7.5409      25.5968    2075.0004
 2021.6666  270    32.56    12.22     0.00       0.6184       0.4295       7.5364      18.8047    1641.1063
 2021.6666  271    33.61    14.00     0.00       0.4653       0.3325       7.4226      13.3127    1262.5870
 2021.6666  272    33.39    13.94     0.00       0.3653       0.2666       7.2605       9.7103    1015.7028
 2021.6666  273    27.83    16.67     1.65       6.0143       9.5826       7.1190     150.2556   15104.1484
 2021.7500  274    28.56    17.72     0.94       8.4494       9.3961       6.0690     293.8327   14557.0362
 2021.7500  275    23.28    14.61     0.00       6.4230       6.2185       6.3337     285.8765   11442.1237
 2021.7500  276    21.50    14.11     0.00       5.4411       4.3983       6.5671     263.2039    8962.3094
 2021.7500  277    25.17     9.56     0.00       4.8358       3.3156       6.8571     234.0687    8374.9080
 2021.7500  278    26.72     9.06     0.00       4.2812       2.5023       7.1222     202.7619    7624.5248
 2021.7500  279    24.56     9.17     0.00       3.6822       1.8335       7.2832     168.8728    6760.5549
 2021.7500  280    23.00    12.28     0.00       3.2359       1.5590       7.4083     144.3573    6073.3795
 2021.7500  281    24.67    14.22     0.00       2.8606       1.4330       7.5217     124.6199    5447.4759
 2021.7500  282    29.50    14.83     0.00       2.4865       1.3001       7.6331     105.9906    4777.7864
 2021.7500  283    25.28    15.72     0.00       2.1948       1.1885       7.6516      91.1587    4337.8231
 2021.7500  284    19.44    12.39     0.30       2.2502       1.1183       7.4863      87.7975    4485.2322
 2021.7500  285    22.67     6.94     0.00       2.0332       1.0491       7.4856      77.1425    4181.6702
 2021.7500  286    26.00     7.00     0.66       3.1653       1.3963       7.1220     117.5884    6102.8147
 2021.7500  287    22.11     5.44     0.00       2.6360       1.2101       7.2080     102.9838    5470.5799
 2021.7500  288    18.94     5.22     0.05       2.4156       1.1309       7.2199      93.6383    5061.1019
 2021.7500  289    16.72     3.56     0.00       2.1958       1.0590       7.2337      85.6273    4622.8585
 2021.7500  290    18.06     2.72     0.00       1.9898       0.9900       7.2615      78.2920    4203.2531
 2021.7500  291    24.00     3.78     0.00       1.7957       0.9276       7.3337      71.9524    3755.1072
 2021.7500  292    24.56     6.50     0.00       1.5950       0.8556       7.3892      64.0146    3329.5625
 2021.7500  293    24.83    11.94     0.00       1.4839       0.8252       7.4645      59.7795    3107.2184
 2021.7500  294    15.39     5.39     0.00       1.2135       0.6935       7.3482      45.1281    2736.3914
 2021.7500  295    12.22    -0.11     0.00       0.9940       0.5830       7.2398      35.8768    2345.8958
 2021.7500  296    15.28     0.06     0.00       1.1246       1.5210       7.2101      33.0793    4868.1155
 2021.7500  297    16.72     4.78     3.58       5.4149       4.8349       4.0240     109.2005   12727.7935
 2021.7500  298    12.39     5.67     5.03       5.9437       5.3051       3.5876     119.8410   12332.8614
 2021.7500  299    13.72     4.61     0.00       5.8831       5.2497       3.6652     124.9075   11925.8130
 2021.7500  300    14.39     6.56     0.15       6.2107       5.5399       3.5857     132.2285   11773.2012
 2021.7500  301    13.06     9.33     3.68       5.2868       4.7140       3.5953     141.4445   11773.3335
 2021.7500  302    11.50     7.11     0.69       5.3742       4.7899       3.5777     141.6775   11412.6003
 2021.7500  303    15.28     0.72     0.00       5.2191       4.6505       3.6302     132.4005   10685.6179
 2021.7500  304    19.72     1.06     0.00       5.3227       4.7426       3.7187     131.6042   10349.4155
 2021.8334  305    10.17     2.94     0.03       7.2512       6.4601       3.7484     141.9505   10189.9147
 2021.8334  306     5.78    -2.39     0.18       6.4535       0.0000       3.5142     113.5219    9080.3015
 2021.8334  307     9.83    -3.22     0.00       6.4244       5.7217       3.5920     100.9176    8508.7293
 2021.8334  308     9.17     1.50     0.00       6.5515       5.8358       3.6916      98.8802    8369.5638
 2021.8334  309    13.72     2.22     0.00       6.7418       6.0070       3.7864      99.6070    8349.3441
 2021.8334  310    16.44     3.61     0.00       6.9392       6.1859       3.8850     102.8968    8436.3145
 2021.8334  311    20.33     3.33     0.00       7.0962       6.3302       3.9781     105.7245    8509.2777
 2021.8334  312    22.17     5.11     0.00       7.2647       6.4873       4.0819     111.6537    8699.8141
 2021.8334  313    18.61     5.17     0.00       7.3186       6.5442       4.1628     111.7876    8680.5367
 2021.8334  314    17.17     5.11     0.00       7.3591       6.5936       4.2445     111.0261    8594.9975
 2021.8334  315    13.72     3.56     1.80       6.4942       5.7704       3.4913     102.6252    8334.4328
 2021.8334  316    12.44     1.22     0.00       7.1579       6.3594       3.5533      95.6780    7914.0127
 2021.8334  317     1.78    -2.72     0.00       7.0415       6.2557       3.5454      78.8709    7097.3510
 2021.8334  318     8.00    -2.67     0.20       1.4750       0.0000       3.3302      70.9654    6650.9348
 2021.8334  319     9.06     2.33     0.00      16.2250      14.4131       3.4149     806.6537    6667.2403
 2021.8334  320    17.33     3.00     0.00      17.2082      15.2854       3.5168     853.1840    6798.4378
 2021.8334  321    22.39     4.61     0.00      18.3539      16.3015       3.6237     907.2257    7040.9107
 2021.8334  322     8.89    -2.17     0.00      15.4166      13.6910       3.6388     738.4251    6441.3351
 2021.8334  323     6.17    -4.17     0.00      12.9979      11.5472       3.6797     605.8912    5916.5901
 2021.8334  324     9.89    -0.78     0.00      12.4635      11.0803       3.7795     574.7547    5808.6276
 2021.8334  325    12.72    -0.78     0.00      11.9483      10.6331       3.8622     547.2071    5711.6395
 2021.8334  326    11.11    -2.50     0.00      10.8157       9.6389       3.9236     492.1536    5473.6841
 2021.8334  327     8.39    -2.56     0.00       9.7498       8.7052       3.9893     443.0117    5247.5792
 2021.8334  328    19.00    -1.44     0.00       9.6220       8.6128       4.0930     442.7620    5266.0483
 2021.8334  329    12.94    -4.00     0.00       8.4889       7.6219       4.1395     390.3814    5003.1996
 2021.8334  330     0.78    -6.67     0.00       6.6095       5.9466       4.1288     308.1310    4539.7085
 2021.8334  331    12.39    -2.94     0.00       6.4796       5.8543       4.2450     305.2473    4531.0071
 2021.8334  332    17.33    -2.28     0.00       6.4240       5.8331       4.3376     307.1496    4550.3715
 2021.8334  333     9.11    -3.22     0.00       5.6714       5.1793       4.3905     279.9981    4385.3384
 2021.8334  334    18.83     0.94     0.00       6.1063       5.6136       4.5209     307.2556    4561.9741
 2021.9166  335    13.61     2.06     0.00       5.9749       5.5337       4.6060     323.0965    4486.3236
 2021.9166  336    17.89     2.78     0.00       6.1108       5.7068       4.7044     341.1105    4594.7605
 2021.9166  337    20.56     2.67     0.00       6.0890       5.7390       4.7932     352.9213    4665.6725
 2021.9166  338    15.61    -0.44     0.00       5.2303       4.9794       4.8343     321.7056    4482.3527
 2021.9166  339     8.17     0.56     0.00       4.5546       4.3745       4.8856     298.0653    4333.1116
 2021.9166  340    12.22    -3.50     0.00       3.5710       3.4699       4.9214     256.0959    4054.6840
 2021.9166  341    -2.56    -9.00     0.00       2.1732       2.1215       4.8511     181.0962    3508.8953
 2021.9166  342     5.83    -6.33     0.00       1.9927       1.9650       4.9242     166.0595    3312.4080
 2021.9166  343     7.78    -6.94     0.00       1.9661       1.9622       4.9727     163.8452    3120.0147
 2021.9166  344    14.17     0.94     0.00       1.9392       1.9621       5.1294     161.6023    3277.4460
 2021.9166  345     5.56    -2.17     0.00       1.9123       1.9536       5.1352     159.3590    3156.1765
 2021.9166  346     6.94    -2.33     0.00       1.8873       1.9498       5.1841     157.2742    3062.5817
 2021.9166  347    13.78    -2.17     0.00       1.8632       1.9535       5.2622     155.2667    3023.2337
 2021.9166  348    13.39    -2.72     0.00       1.8399       1.9584       5.3192     153.3278    2949.2557
 2021.9166  349    15.89     3.67     0.00       1.8553       2.0051       5.4601     154.6072    3115.2540
 2021.9166  350    22.89    -2.56     1.12       1.7796       0.0000       5.4102     148.2975    3028.4408
 2021.9166  351     6.50    -4.28     0.00       1.7541       0.0000       5.1738     146.1791    2927.7802
 2021.9166  352     5.33    -3.50     0.00       1.7289       0.0000       4.9683     144.0750    2893.5933
 2021.9166  353    -2.56   -10.56     0.00       1.7046       0.0000       4.9279     142.0521    2824.8817
 2021.9166  354     2.50   -10.28     0.00       1.6808       0.0000       4.8278     140.0685    2772.8617
 2021.9166  355     3.67    -9.72     0.00       1.8723       0.0000       4.6791     138.1198    2739.7290
 2021.9166  356     7.44    -9.11     0.00       3.5717       0.0000       4.3820     136.1969    2731.0494
 2021.9166  357    10.72    -6.78     0.00       4.5674       4.1550       4.2750     134.3470    2636.0771
 2021.9166  358    12.44     0.39     0.00       2.7047       2.4734       4.4092     132.4264    2815.3682
 2021.9166  359    12.94    -1.89     0.00       2.0870       1.9198       4.4690     130.4633    2856.2737
 2021.9166  360     9.33    -4.33     0.00       1.7765       1.6449       4.5107     128.5918    2786.7368
 2021.9166  361    10.22    -3.17     0.00       1.5785       1.4725       4.5897     126.7776    2783.3202
 2021.9166  362     3.50    -2.78     0.00       1.5001       1.4056       4.6208     125.0066    2746.9289
 2021.9166  363     8.22   -11.39     0.00       1.4806       1.3990       4.6041     123.3868    2478.1416
 2021.9166  364    -4.28   -10.44     0.00       1.4625       1.3854       4.5924     121.8764    2277.2446
 2021.9166  365     4.22    -6.50     0.00       1.4447       1.3779       4.6792     120.3917    2270.0262
 2022.0000    1     0.06   -14.89     0.00       1.4537       1.3935       4.6144     121.1375    2001.9306
 2022.0000    2   -14.00   -21.72     0.28       1.4375       0.0000       4.6617     119.7912    2002.1294
 2022.0000    3   -12.00   -22.11     0.00       1.4216       0.0000       4.6560     118.4626    1983.4433
 2022.0000    4     2.50   -15.56     0.00       1.4054       0.0000       4.6841     117.1189    2043.8308
 2022.0000    5     5.28   -13.33     0.00       1.4325       0.0000       4.5266     115.7490    2097.9908
 2022.0000    6    -9.89   -17.22     0.00       1.3871       0.0000       4.4916     114.4126    2055.7043
 2022.0000    7   -13.00   -18.17     0.00       1.3573       0.0000       4.4747     113.1088    2012.5084
 2022.0000    8    -4.78   -13.83     0.00       1.3417       0.0000       4.4864     111.8105    2032.0241
 2022.0000    9     1.28   -11.94     0.00       1.3271       1.2393       4.4373     110.5900    1878.6219
 2022.0000   10    -3.17   -12.83     0.00       1.3133       1.2305       4.4325     109.4381    1744.2241
 2022.0000   11     1.67    -8.94     0.00       1.2996       1.2246       4.5096     108.2998    1746.3359
 2022.0000   12    11.89    -5.11     0.00       1.2856       1.2232       4.6380     107.1363    1856.0453
 2022.0000   13    13.06    -1.56     0.00       1.2712       1.2223       4.7579     105.9342    1999.5357
 2022.0000   14    11.83    -2.39     0.00       1.2562       1.2217       4.8315     104.6863    2057.7858
 2022.0000   15     3.00    -8.78     1.14       1.2379       0.0000       4.8072     103.1587    2037.1561
 2022.0000   16    -8.44   -16.44     0.00       1.2239       0.0000       4.7733     101.9927    1968.4401
 2022.0000   17     3.56   -12.28     0.00       1.2099       0.0000       4.7895     100.8286    1985.3260
 2022.0000   18     3.83    -5.78     0.00       1.1959       0.0000       4.7978      99.6619    2016.6641
 2022.0000   19     9.11    -9.61     0.00       1.1817       0.0000       4.6487      98.4777    2048.3692
 2022.0000   20    -9.00   -18.17     0.00       1.1680       0.0000       4.6022      97.3356    1975.8582
 2022.0000   21   -10.11   -19.00     0.00       1.1547       0.0000       4.5874      96.2255    1924.8158
 2022.0000   22    -1.94   -17.56     0.00       1.1415       0.0000       4.5932      95.1282    1922.1078
 2022.0000   23     6.61    -7.06     0.00       1.7320       0.0000       4.3093      94.0100    1984.8184
 2022.0000   24     4.78    -8.22     0.00       4.9140       0.0000       4.0740      92.8941    2008.8124
 2022.0000   25     5.33   -15.06     0.00      10.2458       0.0000       3.7856      91.7794    2051.8196
 2022.0000   26    -6.78   -16.83     0.00       9.5429       8.4919       3.6775      90.7856    1745.4450
 2022.0000   27     1.17   -15.83     0.00       6.5809       5.8627       3.7290      89.8149    1619.5646
 2022.0000   28     5.33   -14.33     0.00       3.5095       3.1328       3.8083      88.8817    1567.5358
 2022.0000   29    -1.17   -14.83     0.00       2.5996       2.3239       3.8245      87.9990    1477.6541
 2022.0000   30    11.83    -8.56     0.00       1.8920       1.6962       3.9709      87.0907    1582.3525
 2022.0000   31     3.11    -5.50     0.00       1.5563       1.3993       4.0420      86.1707    1646.4253
 2022.0834   32    14.39    -2.72     0.00       1.3284       1.1992       4.1786      87.0557    2012.3112
 2022.0834   33     2.33   -10.39     0.00       1.1718       1.0621       4.1576      86.0108    1889.9842
 2022.0834   34    -7.56   -17.72     0.00       1.1164       1.0132       4.0785      85.1233    1626.1670
 2022.0834   35    -7.61   -18.28     0.00       1.0667       0.9695       4.0670      84.2996    1458.3580
 2022.0834   36    -0.78   -14.44     0.00       1.0265       0.9365       4.1462      83.4908    1437.6882
 2022.0834   37    12.50    -9.56     0.00       0.9983       0.9167       4.2976      82.6476    1573.7218
 2022.0834   38     8.06    -6.39     0.00       0.9814       0.9077       4.3936      81.7826    1677.9563
